Printout for SDDS file out/ltu3/run.twi

       s        ElementName  ElementType      betax          betay          alphax         alphay          etax          etaxp           etay          etayp           psix           psiy           enx            eny         pCentral0   
       m                                        m              m                                            m                             m                            rad            rad             m              m           m$be$nc    
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  1.174657e+02          LM0     CSRDRIFT   3.000106e+01   2.781119e+01   9.781015e-01  -8.618331e-01   5.103917e-06  -1.157094e-07   1.378476e-01  -1.385081e-02   7.418542e+00   9.944190e+00   3.191249e-07   6.859040e-07   1.631685e+04 
  1.179657e+02          LM0     CSRDRIFT   2.903926e+01   2.868869e+01   9.454913e-01  -8.931650e-01   5.046062e-06  -1.157094e-07   1.309222e-01  -1.385081e-02   7.435483e+00   9.961892e+00   3.191249e-07   6.859040e-07   1.631685e+04 
  1.184657e+02          LM0     CSRDRIFT   2.811008e+01   2.959752e+01   9.128811e-01  -9.244969e-01   4.988207e-06  -1.157094e-07   1.239968e-01  -1.385081e-02   7.452984e+00   9.979052e+00   3.191249e-07   6.859039e-07   1.631685e+04 
  1.189657e+02          LM0     CSRDRIFT   2.721350e+01   3.053768e+01   8.802709e-01  -9.558289e-01   4.930353e-06  -1.157094e-07   1.170714e-01  -1.385081e-02   7.471063e+00   9.995684e+00   3.191249e-07   6.859039e-07   1.631685e+04 
  1.194657e+02          LM0     CSRDRIFT   2.634954e+01   3.150918e+01   8.476606e-01  -9.871608e-01   4.872498e-06  -1.157094e-07   1.101460e-01  -1.385081e-02   7.489736e+00   1.001180e+01   3.191249e-07   6.859038e-07   1.631685e+04 
  1.199657e+02          LM0     CSRDRIFT   2.551818e+01   3.251201e+01   8.150504e-01  -1.018493e+00   4.814643e-06  -1.157094e-07   1.032206e-01  -1.385081e-02   7.509019e+00   1.002743e+01   3.191248e-07   6.859038e-07   1.631685e+04 
  1.204657e+02          LM0     CSRDRIFT   2.471944e+01   3.354616e+01   7.824402e-01  -1.049825e+00   4.756788e-06  -1.157094e-07   9.629520e-02  -1.385081e-02   7.528928e+00   1.004257e+01   3.191248e-07   6.859037e-07   1.631685e+04 
  1.205657e+02          LM1     CSRDRIFT   2.456360e+01   3.375676e+01   7.759181e-01  -1.056091e+00   4.745218e-06  -1.157094e-07   9.491012e-02  -1.385081e-02   7.532987e+00   1.004554e+01   3.191248e-07   6.859037e-07   1.631685e+04 
  1.206657e+02          LM1     CSRDRIFT   2.440907e+01   3.396860e+01   7.693961e-01  -1.062357e+00   4.733647e-06  -1.157094e-07   9.352504e-02  -1.385081e-02   7.537071e+00   1.004849e+01   3.191248e-07   6.859037e-07   1.631685e+04 
  1.207657e+02          LM1     CSRDRIFT   2.425584e+01   3.418170e+01   7.628741e-01  -1.068624e+00   4.722076e-06  -1.157094e-07   9.213996e-02  -1.385081e-02   7.541180e+00   1.005143e+01   3.191248e-07   6.859037e-07   1.631685e+04 
  1.209657e+02         QM35         QUAD   2.427472e+01   3.415514e+01  -8.576686e-01   1.200810e+00   4.732563e-06   2.207426e-07   8.871932e-02  -2.031993e-02   7.549441e+00   1.005727e+01   3.191228e-07   7.015264e-07   1.631685e+04 
  1.214657e+02          LM0     CSRDRIFT   2.515026e+01   3.297221e+01  -8.934176e-01   1.165062e+00   4.842935e-06   2.207426e-07   7.855935e-02  -2.031993e-02   7.569678e+00   1.007217e+01   3.191228e-07   7.015263e-07   1.631685e+04 
  1.219657e+02          LM0     CSRDRIFT   2.606155e+01   3.182502e+01  -9.291667e-01   1.129314e+00   4.953306e-06   2.207426e-07   6.839939e-02  -2.031993e-02   7.589209e+00   1.008760e+01   3.191228e-07   7.015263e-07   1.631685e+04 
  1.224657e+02          LM0     CSRDRIFT   2.700859e+01   3.071358e+01  -9.649157e-01   1.093566e+00   5.063677e-06   2.207426e-07   5.823942e-02  -2.031993e-02   7.608056e+00   1.010360e+01   3.191228e-07   7.015262e-07   1.631685e+04 
  1.229657e+02          LM0     CSRDRIFT   2.799138e+01   2.963789e+01  -1.000665e+00   1.057818e+00   5.174049e-06   2.207426e-07   4.807945e-02  -2.031993e-02   7.626242e+00   1.012017e+01   3.191227e-07   7.015262e-07   1.631685e+04 
  1.234657e+02          LM0     CSRDRIFT   2.900992e+01   2.859794e+01  -1.036414e+00   1.022071e+00   5.284420e-06   2.207426e-07   3.791948e-02  -2.031993e-02   7.643789e+00   1.013734e+01   3.191227e-07   7.015262e-07   1.631685e+04 
  1.239657e+02          LM0     CSRDRIFT   3.006421e+01   2.759375e+01  -1.072163e+00   9.863228e-01   5.394791e-06   2.207426e-07   2.775952e-02  -2.031993e-02   7.660721e+00   1.015514e+01   3.191227e-07   7.015261e-07   1.631685e+04 
  1.244657e+02          LM0     CSRDRIFT   3.115425e+01   2.662530e+01  -1.107912e+00   9.505749e-01   5.505162e-06   2.207426e-07   1.759955e-02  -2.031993e-02   7.677059e+00   1.017359e+01   3.191227e-07   7.015261e-07   1.631685e+04 
  1.249657e+02          LM0     CSRDRIFT   3.228003e+01   2.569260e+01  -1.143661e+00   9.148271e-01   5.615534e-06   2.207426e-07   7.439580e-03  -2.031993e-02   7.692826e+00   1.019271e+01   3.191227e-07   7.015261e-07   1.631685e+04 
  1.254657e+02          LM0     CSRDRIFT   3.344157e+01   2.479564e+01  -1.179410e+00   8.790793e-01   5.725905e-06   2.207426e-07  -2.720387e-03  -2.031993e-02   7.708045e+00   1.021252e+01   3.191227e-07   7.015260e-07   1.631685e+04 
  1.255657e+02          LM1     CSRDRIFT   3.367817e+01   2.462054e+01  -1.186560e+00   8.719297e-01   5.747979e-06   2.207426e-07  -4.752380e-03  -2.031993e-02   7.711025e+00   1.021657e+01   3.191227e-07   7.015260e-07   1.631685e+04 
  1.256657e+02          LM1     CSRDRIFT   3.391619e+01   2.444687e+01  -1.193710e+00   8.647802e-01   5.770054e-06   2.207426e-07  -6.784374e-03  -2.031993e-02   7.713984e+00   1.022064e+01   3.191226e-07   7.015260e-07   1.631685e+04 
  1.257657e+02          LM1     CSRDRIFT   3.415565e+01   2.427463e+01  -1.200859e+00   8.576306e-01   5.792128e-06   2.207426e-07  -8.816367e-03  -2.031993e-02   7.716922e+00   1.022475e+01   3.191226e-07   7.015260e-07   1.631685e+04 
  1.257657e+02          MM1         MARK   3.415565e+01   2.427463e+01  -1.200859e+00   8.576306e-01   5.792128e-06   2.207426e-07  -8.816367e-03  -2.031993e-02   7.716922e+00   1.022475e+01   3.191226e-07   7.015260e-07   1.631685e+04 
  1.258657e+02          QMF         QUAD   3.427588e+01   2.418897e+01  -1.303210e-05  -1.801040e-05   5.803152e-06  -3.309679e-10  -1.084607e-02  -2.028546e-02   7.719843e+00   1.022888e+01   3.191238e-07   6.902322e-07   1.631685e+04 
  1.259657e+02          QMF         QUAD   3.415566e+01   2.427464e+01   1.200833e+00  -8.576669e-01   5.792060e-06  -2.214471e-07  -1.287570e-02  -2.031818e-02   7.722764e+00   1.023301e+01   3.191249e-07   6.788445e-07   1.631685e+04 
  1.264657e+02          LM0     CSRDRIFT   3.297270e+01   2.515018e+01   1.165085e+00  -8.934160e-01   5.681337e-06  -2.214471e-07  -2.303479e-02  -2.031818e-02   7.737663e+00   1.025324e+01   3.191249e-07   6.788444e-07   1.631685e+04 
  1.269657e+02          LM0     CSRDRIFT   3.182549e+01   2.606147e+01   1.129337e+00  -9.291651e-01   5.570613e-06  -2.214471e-07  -3.319388e-02  -2.031818e-02   7.753099e+00   1.027278e+01   3.191249e-07   6.788444e-07   1.631685e+04 
  1.274657e+02          LM0     CSRDRIFT   3.071402e+01   2.700851e+01   1.093589e+00  -9.649142e-01   5.459890e-06  -2.214471e-07  -4.335298e-02  -2.031818e-02   7.769092e+00   1.029162e+01   3.191249e-07   6.788444e-07   1.631685e+04 
  1.279657e+02          LM0     CSRDRIFT   2.963831e+01   2.799130e+01   1.057841e+00  -1.000663e+00   5.349166e-06  -2.214471e-07  -5.351207e-02  -2.031818e-02   7.785665e+00   1.030981e+01   3.191248e-07   6.788443e-07   1.631685e+04 
  1.284657e+02          LM0     CSRDRIFT   2.859834e+01   2.900984e+01   1.022093e+00  -1.036412e+00   5.238443e-06  -2.214471e-07  -6.367116e-02  -2.031818e-02   7.802840e+00   1.032736e+01   3.191248e-07   6.788443e-07   1.631685e+04 
  1.289657e+02          LM0     CSRDRIFT   2.759412e+01   3.006412e+01   9.863447e-01  -1.072161e+00   5.127719e-06  -2.214471e-07  -7.383025e-02  -2.031818e-02   7.820639e+00   1.034429e+01   3.191248e-07   6.788443e-07   1.631685e+04 
  1.294657e+02          LM0     CSRDRIFT   2.662565e+01   3.115416e+01   9.505966e-01  -1.107911e+00   5.016996e-06  -2.214471e-07  -8.398934e-02  -2.031818e-02   7.839087e+00   1.036063e+01   3.191248e-07   6.788442e-07   1.631685e+04 
  1.299657e+02          LM0     CSRDRIFT   2.569293e+01   3.227994e+01   9.148485e-01  -1.143660e+00   4.906272e-06  -2.214471e-07  -9.414844e-02  -2.031818e-02   7.858205e+00   1.037639e+01   3.191248e-07   6.788442e-07   1.631685e+04 
  1.304657e+02          LM0     CSRDRIFT   2.479595e+01   3.344148e+01   8.791004e-01  -1.179409e+00   4.795548e-06  -2.214471e-07  -1.043075e-01  -2.031818e-02   7.878016e+00   1.039161e+01   3.191248e-07   6.788442e-07   1.631685e+04 
  1.305657e+02          LM1     CSRDRIFT   2.462085e+01   3.367807e+01   8.719508e-01  -1.186559e+00   4.773404e-06  -2.214471e-07  -1.063393e-01  -2.031818e-02   7.882063e+00   1.039459e+01   3.191248e-07   6.788442e-07   1.631685e+04 
  1.306657e+02          LM1     CSRDRIFT   2.444717e+01   3.391610e+01   8.648011e-01  -1.193708e+00   4.751259e-06  -2.214471e-07  -1.083712e-01  -2.031818e-02   7.886139e+00   1.039755e+01   3.191248e-07   6.788442e-07   1.631685e+04 
  1.307657e+02          LM1     CSRDRIFT   2.427493e+01   3.415556e+01   8.576515e-01  -1.200858e+00   4.729114e-06  -2.214471e-07  -1.104030e-01  -2.031818e-02   7.890244e+00   1.040049e+01   3.191248e-07   6.788442e-07   1.631685e+04 
  1.308657e+02          QMD         QUAD   2.418926e+01   3.427579e+01  -7.538104e-06  -1.514487e-05   4.716093e-06  -3.905616e-08  -1.122722e-01  -1.705598e-02   7.894373e+00   1.040341e+01   3.191243e-07   7.015368e-07   1.631685e+04 
  1.309657e+02          QMD         QUAD   2.427493e+01   3.415556e+01  -8.576667e-01   1.200828e+00   4.721300e-06   1.432383e-07  -1.138123e-01  -1.373703e-02   7.898502e+00   1.040633e+01   3.191239e-07   7.244776e-07   1.631685e+04 
  1.314657e+02          LM0     CSRDRIFT   2.515047e+01   3.297261e+01  -8.934153e-01   1.165080e+00   4.792919e-06   1.432383e-07  -1.206808e-01  -1.373703e-02   7.918739e+00   1.042123e+01   3.191239e-07   7.244776e-07   1.631685e+04 
  1.319657e+02          LM0     CSRDRIFT   2.606176e+01   3.182540e+01  -9.291640e-01   1.129332e+00   4.864538e-06   1.432383e-07  -1.275493e-01  -1.373703e-02   7.938270e+00   1.043667e+01   3.191238e-07   7.244776e-07   1.631685e+04 
  1.324657e+02          LM0     CSRDRIFT   2.700880e+01   3.071395e+01  -9.649126e-01   1.093584e+00   4.936157e-06   1.432383e-07  -1.344178e-01  -1.373703e-02   7.957117e+00   1.045266e+01   3.191238e-07   7.244775e-07   1.631685e+04 
  1.329657e+02          LM0     CSRDRIFT   2.799159e+01   2.963824e+01  -1.000661e+00   1.057836e+00   5.007776e-06   1.432383e-07  -1.412863e-01  -1.373703e-02   7.975303e+00   1.046923e+01   3.191238e-07   7.244775e-07   1.631685e+04 
  1.334657e+02          LM0     CSRDRIFT   2.901012e+01   2.859827e+01  -1.036410e+00   1.022088e+00   5.079396e-06   1.432383e-07  -1.481549e-01  -1.373703e-02   7.992850e+00   1.048641e+01   3.191238e-07   7.244775e-07   1.631685e+04 
  1.339657e+02          LM0     CSRDRIFT   3.006441e+01   2.759406e+01  -1.072159e+00   9.863399e-01   5.151015e-06   1.432383e-07  -1.550234e-01  -1.373703e-02   8.009781e+00   1.050421e+01   3.191238e-07   7.244774e-07   1.631685e+04 
  1.344657e+02          LM0     CSRDRIFT   3.115444e+01   2.662559e+01  -1.107907e+00   9.505919e-01   5.222634e-06   1.432383e-07  -1.618919e-01  -1.373703e-02   8.026119e+00   1.052265e+01   3.191238e-07   7.244774e-07   1.631685e+04 
  1.349657e+02          LM0     CSRDRIFT   3.228022e+01   2.569288e+01  -1.143656e+00   9.148439e-01   5.294253e-06   1.432383e-07  -1.687604e-01  -1.373703e-02   8.041887e+00   1.054177e+01   3.191238e-07   7.244774e-07   1.631685e+04 
  1.354657e+02          LM0     CSRDRIFT   3.344175e+01   2.479591e+01  -1.179405e+00   8.790958e-01   5.365872e-06   1.432383e-07  -1.756289e-01  -1.373703e-02   8.057105e+00   1.056158e+01   3.191238e-07   7.244774e-07   1.631685e+04 
  1.355657e+02          LM1     CSRDRIFT   3.367835e+01   2.462080e+01  -1.186554e+00   8.719462e-01   5.380196e-06   1.432383e-07  -1.770026e-01  -1.373703e-02   8.060085e+00   1.056563e+01   3.191237e-07   7.244774e-07   1.631685e+04 
  1.356657e+02          LM1     CSRDRIFT   3.391637e+01   2.444713e+01  -1.193704e+00   8.647966e-01   5.394520e-06   1.432383e-07  -1.783763e-01  -1.373703e-02   8.063044e+00   1.056971e+01   3.191237e-07   7.244774e-07   1.631685e+04 
  1.357657e+02          LM1     CSRDRIFT   3.415583e+01   2.427488e+01  -1.200854e+00   8.576470e-01   5.408844e-06   1.432383e-07  -1.797500e-01  -1.373703e-02   8.065982e+00   1.057381e+01   3.191237e-07   7.244773e-07   1.631685e+04 
  1.358657e+02          QMF         QUAD   3.427606e+01   2.418922e+01  -1.134903e-06  -1.045265e-05   5.412591e-06  -6.832190e-08  -1.814056e-01  -1.938364e-02   8.068903e+00   1.057794e+01   3.191238e-07   7.048619e-07   1.631685e+04 
  1.359657e+02          QMF         QUAD   3.415583e+01   2.427489e+01   1.200851e+00  -8.576681e-01   5.395186e-06  -2.796658e-07  -1.836289e-01  -2.509507e-02   8.071824e+00   1.058207e+01   3.191238e-07   6.853689e-07   1.631685e+04 
  1.364657e+02          LM0     CSRDRIFT   3.297285e+01   2.515043e+01   1.165103e+00  -8.934168e-01   5.255354e-06  -2.796658e-07  -1.961764e-01  -2.509507e-02   8.086723e+00   1.060231e+01   3.191238e-07   6.853688e-07   1.631685e+04 
  1.369657e+02          LM0     CSRDRIFT   3.182562e+01   2.606172e+01   1.129354e+00  -9.291656e-01   5.115521e-06  -2.796658e-07  -2.087240e-01  -2.509507e-02   8.102159e+00   1.062184e+01   3.191238e-07   6.853688e-07   1.631685e+04 
  1.374657e+02          LM0     CSRDRIFT   3.071414e+01   2.700876e+01   1.093606e+00  -9.649144e-01   4.975688e-06  -2.796658e-07  -2.212715e-01  -2.509507e-02   8.118152e+00   1.064068e+01   3.191238e-07   6.853688e-07   1.631685e+04 
  1.379657e+02          LM0     CSRDRIFT   2.963841e+01   2.799155e+01   1.057857e+00  -1.000663e+00   4.835855e-06  -2.796658e-07  -2.338191e-01  -2.509507e-02   8.134724e+00   1.065887e+01   3.191238e-07   6.853687e-07   1.631685e+04 
  1.384657e+02          LM0     CSRDRIFT   2.859843e+01   2.901009e+01   1.022109e+00  -1.036412e+00   4.696022e-06  -2.796658e-07  -2.463666e-01  -2.509507e-02   8.151899e+00   1.067642e+01   3.191238e-07   6.853687e-07   1.631685e+04 
  1.389657e+02          LM0     CSRDRIFT   2.759420e+01   3.006437e+01   9.863601e-01  -1.072161e+00   4.556189e-06  -2.796658e-07  -2.589141e-01  -2.509507e-02   8.169699e+00   1.069335e+01   3.191238e-07   6.853687e-07   1.631685e+04 
  1.394657e+02          LM0     CSRDRIFT   2.662571e+01   3.115441e+01   9.506115e-01  -1.107909e+00   4.416356e-06  -2.796658e-07  -2.714617e-01  -2.509507e-02   8.188146e+00   1.070969e+01   3.191238e-07   6.853687e-07   1.631685e+04 
  1.399657e+02          LM0     CSRDRIFT   2.569297e+01   3.228019e+01   9.148629e-01  -1.143658e+00   4.276523e-06  -2.796658e-07  -2.840092e-01  -2.509507e-02   8.207264e+00   1.072545e+01   3.191237e-07   6.853686e-07   1.631685e+04 
  1.404657e+02          LM0     CSRDRIFT   2.479598e+01   3.344173e+01   8.791143e-01  -1.179407e+00   4.136690e-06  -2.796658e-07  -2.965567e-01  -2.509507e-02   8.227075e+00   1.074067e+01   3.191237e-07   6.853686e-07   1.631685e+04 
  1.405657e+02          LM1     CSRDRIFT   2.462088e+01   3.367832e+01   8.719646e-01  -1.186557e+00   4.108724e-06  -2.796658e-07  -2.990662e-01  -2.509507e-02   8.231122e+00   1.074365e+01   3.191237e-07   6.853686e-07   1.631685e+04 
  1.406657e+02          LM1     CSRDRIFT   2.444720e+01   3.391635e+01   8.648149e-01  -1.193706e+00   4.080757e-06  -2.796658e-07  -3.015757e-01  -2.509507e-02   8.235198e+00   1.074661e+01   3.191237e-07   6.853686e-07   1.631685e+04 
  1.407657e+02          LM1     CSRDRIFT   2.427495e+01   3.415580e+01   8.576652e-01  -1.200856e+00   4.052791e-06  -2.796658e-07  -3.040853e-01  -2.509507e-02   8.239303e+00   1.074955e+01   3.191237e-07   6.853686e-07   1.631685e+04 
  1.408657e+02          QMD         QUAD   2.418928e+01   3.427603e+01   5.405184e-06  -4.499679e-06   4.032875e-06  -1.187673e-07  -3.061083e-01  -1.535434e-02   8.243432e+00   1.075247e+01   3.191241e-07   7.153815e-07   1.631685e+04 
  1.409657e+02          QMD         QUAD   2.427495e+01   3.415581e+01  -8.576543e-01   1.200847e+00   4.029024e-06   4.172852e-08  -3.071544e-01  -5.561988e-03   8.247562e+00   1.075539e+01   3.191245e-07   7.461462e-07   1.631685e+04 
  1.414657e+02          LM0     CSRDRIFT   2.515048e+01   3.297283e+01  -8.934025e-01   1.165099e+00   4.049888e-06   4.172852e-08  -3.099354e-01  -5.561988e-03   8.267799e+00   1.077029e+01   3.191245e-07   7.461462e-07   1.631685e+04 
  1.419657e+02          LM0     CSRDRIFT   2.606175e+01   3.182561e+01  -9.291507e-01   1.129350e+00   4.070752e-06   4.172852e-08  -3.127164e-01  -5.561988e-03   8.287330e+00   1.078573e+01   3.191245e-07   7.461462e-07   1.631685e+04 
  1.424657e+02          LM0     CSRDRIFT   2.700878e+01   3.071413e+01  -9.648989e-01   1.093602e+00   4.091617e-06   4.172852e-08  -3.154974e-01  -5.561988e-03   8.306177e+00   1.080172e+01   3.191245e-07   7.461462e-07   1.631685e+04 
  1.429657e+02          LM0     CSRDRIFT   2.799155e+01   2.963840e+01  -1.000647e+00   1.057853e+00   4.112481e-06   4.172852e-08  -3.182784e-01  -5.561988e-03   8.324362e+00   1.081829e+01   3.191245e-07   7.461461e-07   1.631685e+04 
  1.434657e+02          LM0     CSRDRIFT   2.901007e+01   2.859843e+01  -1.036395e+00   1.022105e+00   4.133345e-06   4.172852e-08  -3.210594e-01  -5.561988e-03   8.341909e+00   1.083547e+01   3.191245e-07   7.461461e-07   1.631685e+04 
  1.439657e+02          LM0     CSRDRIFT   3.006434e+01   2.759419e+01  -1.072143e+00   9.863566e-01   4.154209e-06   4.172852e-08  -3.238404e-01  -5.561988e-03   8.358841e+00   1.085327e+01   3.191244e-07   7.461461e-07   1.631685e+04 
  1.444657e+02          LM0     CSRDRIFT   3.115436e+01   2.662571e+01  -1.107892e+00   9.506081e-01   4.175074e-06   4.172852e-08  -3.266214e-01  -5.561988e-03   8.375179e+00   1.087171e+01   3.191244e-07   7.461461e-07   1.631685e+04 
  1.449657e+02          LM0     CSRDRIFT   3.228012e+01   2.569298e+01  -1.143640e+00   9.148597e-01   4.195938e-06   4.172852e-08  -3.294024e-01  -5.561988e-03   8.390946e+00   1.089083e+01   3.191244e-07   7.461460e-07   1.631685e+04 
  1.454657e+02          LM0     CSRDRIFT   3.344164e+01   2.479599e+01  -1.179388e+00   8.791112e-01   4.216802e-06   4.172852e-08  -3.321833e-01  -5.561988e-03   8.406165e+00   1.091064e+01   3.191244e-07   7.461460e-07   1.631685e+04 
  1.455657e+02          LM1     CSRDRIFT   3.367823e+01   2.462089e+01  -1.186538e+00   8.719615e-01   4.220975e-06   4.172852e-08  -3.327395e-01  -5.561988e-03   8.409145e+00   1.091469e+01   3.191244e-07   7.461460e-07   1.631685e+04 
  1.456657e+02          LM1     CSRDRIFT   3.391625e+01   2.444721e+01  -1.193687e+00   8.648119e-01   4.225148e-06   4.172852e-08  -3.332957e-01  -5.561988e-03   8.412103e+00   1.091877e+01   3.191244e-07   7.461460e-07   1.631685e+04 
  1.457657e+02          LM1     CSRDRIFT   3.415571e+01   2.427496e+01  -1.200837e+00   8.576622e-01   4.229321e-06   4.172852e-08  -3.338519e-01  -5.561988e-03   8.415041e+00   1.092287e+01   3.191244e-07   7.461460e-07   1.631685e+04 
  1.458657e+02          QMF         QUAD   3.427593e+01   2.418929e+01   1.129333e-05   1.996018e-06   4.224920e-06  -1.297282e-07  -3.349487e-01  -1.637953e-02   8.417962e+00   1.092700e+01   3.191233e-07   7.244638e-07   1.631685e+04 
  1.459657e+02          QMF         QUAD   3.415570e+01   2.427496e+01   1.200859e+00  -8.576581e-01   4.203390e-06  -3.007300e-07  -3.371297e-01  -2.725252e-02   8.420883e+00   1.093113e+01   3.191222e-07   7.034578e-07   1.631685e+04 
  1.464657e+02          LM0     CSRDRIFT   3.297272e+01   2.515049e+01   1.165110e+00  -8.934065e-01   4.053025e-06  -3.007300e-07  -3.507560e-01  -2.725252e-02   8.435783e+00   1.095137e+01   3.191222e-07   7.034578e-07   1.631685e+04 
  1.469657e+02          LM0     CSRDRIFT   3.182548e+01   2.606177e+01   1.129361e+00  -9.291548e-01   3.902660e-06  -3.007300e-07  -3.643822e-01  -2.725252e-02   8.451219e+00   1.097090e+01   3.191222e-07   7.034578e-07   1.631685e+04 
